"Auto_Italienische_Reise.11f7b.0" "Drama_Die_Mitschuldigen.11hb1.0" "Drama_Egmont.11g9w.0" "Drama_Faust_Der_Trag_die_zweiter_Teil.11d11.0" "Drama_Faust_in_urspr_nglicher_Gestalt_.11f7n.0" "Drama_G_tter_Helden_und_Wieland.11h60.0" "Drama_G_tz_von_Berlichingen_mit_der_eisernen_Hand.11g1d.0" "Drama_Iphigenie_auf_Tauris.11f78.0" "Drama_Prometheus.11gx9.0" "Drama_Satyros_oder_der_verg_tterte_Waldteufel.11gn9.0" "Lyrik_Elegien_1.11df4.0" "Lyrik_Elegien_2_Alexis_und_Dora.11g90.0" "Lyrik_Elegien_2_Der_neue_Pausias_und_sein_Blumenm_dchen.11g73.0" "Lyrik_Elegien_2_Euphrosyne.11ft0.0" "Lyrik_Gott_Gem_t_und_Welt.11hks.0" "Lyrik_Zahme_Xenien_4.11d4r.0" "Roman_Die_Leiden_des_jungen_Werther.11cvr.0" "Roman_Die_Wahlverwandtschaften.11hnp.0" "Roman_Wilhelm_Meisters_Lehrjahre.11d3w.0"
"geschäften" 0.00232904788522452 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0076057195010648 0.00126192519307455 0.00359867568734706
"gewirkt" 0.00465809577044904 0 0.00774053719328121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00359867568734706
"gips" 0.00931619154089808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0
"göttlichen" 0.00155269859014968 0 0 0 0 0 0 0.00659543595831684 0 0 0.0224618149146451 0 0 0.148257968865827 0 0 0 0.00504770077229822 0.00257048263381933
"grille" 0.00621079436059872 0 0.00387026859664061 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0 0.0015422895802916
"hamlets" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00771144790145798
"handwerk" 0.0038817464753742 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00308457916058319
"harfe" 0.00077634929507484 0 0 0 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.00507047966737653 0 0.00565506179440252
"häufig" 0.00621079436059872 0 0 0 0.0080147471347279 0 0 0 0 0 0 0.0677506775067751 0 0 0 0 0 0.00126192519307455 0.00205638610705546
"hausfrau" 0.00232904788522452 0 0 0.00417841846860963 0 0 0 0 0 0.0320307495195388 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00257048263381933
"heller" 0.00543444506552388 0 0 0 0 0 0.00703828828828829 0.0131908719166337 0 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0 0.00102819305352773
"hernach" 0.00077634929507484 0.0133031794598909 0.0116108057899218 0.00208920923430482 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00378577557922366 0.0015422895802916
"herzlichen" 0.00232904788522452 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0.047192071731949 0.00253523983368827 0.00252385038614911 0.00359867568734706
"höhlen" 0.00310539718029936 0 0 0.0104460461715241 0 0 0 0.0197863078749505 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.000514096526763865
"horatio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00771144790145798
"hübsche" 0.00621079436059872 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0.047192071731949 0.00253523983368827 0.00126192519307455 0.0015422895802916
"hülle" 0.00155269859014968 0 0.00387026859664061 0.00835683693721926 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00308457916058319
"hund" 0.00155269859014968 0.0133031794598909 0.00387026859664061 0.00208920923430482 0.0160294942694558 0 0.0140765765765766 0 0 0 0.0449236298292902 0 0 0 0 0 0.00253523983368827 0 0.000514096526763865
"innerlich" 0.00232904788522452 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.00257048263381933
"instrument" 0.0038817464753742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00411277221411092
"interessant" 0.0038817464753742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00126192519307455 0.00359867568734706
"interessante" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0 0.00514096526763865
"irgendeinen" 0.00310539718029936 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00308457916058319
"jarnos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00771144790145798
"johann" 0.00310539718029936 0.0133031794598909 0.00387026859664061 0 0.0080147471347279 0.0271739130434783 0.00351914414414414 0.00659543595831684 0.0456204379562044 0.0320307495195388 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.000514096526763865
"julius" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.038028597505324 0 0
"kaufen" 0.00465809577044904 0.0133031794598909 0.00387026859664061 0.00208920923430482 0 0 0 0 0 0 0 0.0677506775067751 0 0 0 0 0 0 0.00257048263381933
"kaufmann" 0.00155269859014968 0 0 0 0 0 0.0387105855855856 0 0 0 0 0 0 0 0 0 0 0 0.00102819305352773
"klage" 0.00155269859014968 0 0.00387026859664061 0 0 0 0.024634009009009 0.00659543595831684 0 0 0 0.0677506775067751 0 0 0 0 0 0.00126192519307455 0.00102819305352773
"klasse" 0.00853984224582324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00102819305352773
"knie" 0.00310539718029936 0.0133031794598909 0.00387026859664061 0.00626762770291445 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00507047966737653 0 0.0015422895802916
"komödie" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00411277221411092
"küsse" 0 0 0 0 0.0320589885389116 0 0.00351914414414414 0 0.0456204379562044 0 0.0449236298292902 0 0.0726744186046512 0 0 0 0.0101409593347531 0.00126192519307455 0.000514096526763865
"laden" 0.00465809577044904 0 0 0 0 0 0.00351914414414414 0.00659543595831684 0 0.0320307495195388 0 0 0 0 0 0 0.00507047966737653 0 0.00205638610705546
"lagunen" 0.0116452394261226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"landen" 0.00621079436059872 0 0.00387026859664061 0.0104460461715241 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0
"lebendige" 0.00698714365567356 0 0 0.00626762770291445 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.000514096526763865
"leser" 0.0038817464753742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0 0.00411277221411092
"linke" 0.00543444506552388 0 0 0.00626762770291445 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00102819305352773
"lud" 0.00232904788522452 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00462686874087479
"massen" 0.00853984224582324 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00102819305352773
"mäßig" 0.00077634929507484 0 0.0154810743865624 0.0104460461715241 0 0 0 0 0 0 0 0 0.0726744186046512 0 0 0 0 0.00252385038614911 0.00102819305352773
"merke" 0.00077634929507484 0 0 0.00417841846860963 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.0101409593347531 0.00126192519307455 0.00308457916058319
"mochten" 0.00310539718029936 0 0 0 0 0.0271739130434783 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0 0.00462686874087479
"nötigte" 0.00155269859014968 0 0 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00411277221411092
"notwendigkeit" 0.00232904788522452 0 0.00387026859664061 0 0 0 0 0 0 0.0320307495195388 0 0 0 0 0 0 0 0.00504770077229822 0.00308457916058319
"offenbar" 0.00310539718029936 0 0.00774053719328121 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00411277221411092
"papieren" 0.00077634929507484 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0101409593347531 0.00126192519307455 0.00411277221411092
"peter" 0.00853984224582324 0 0 0.00417841846860963 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0 0 0
"pfade" 0.00077634929507484 0 0 0.00208920923430482 0 0 0.00351914414414414 0.0131908719166337 0 0 0 0 0 0.0741289844329133 0 0 0 0.0100954015445964 0.000514096526763865
"plätzchen" 0.00155269859014968 0 0 0 0 0 0.00351914414414414 0 0 0 0.0224618149146451 0 0 0 0 0 0.0177466788358179 0.00252385038614911 0.00102819305352773
"pries" 0.00232904788522452 0 0 0.00208920923430482 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0 0.00514096526763865
"quellen" 0.00155269859014968 0 0 0.00626762770291445 0.0240442414041837 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00126192519307455 0.00205638610705546
"quer" 0.00543444506552388 0 0 0.00626762770291445 0.0160294942694558 0 0.00351914414414414 0 0.0456204379562044 0 0 0 0 0 0 0 0 0 0.000514096526763865
"redlich" 0.00310539718029936 0 0 0 0.0080147471347279 0 0.00351914414414414 0.00659543595831684 0 0 0.0224618149146451 0 0 0 0 0.047192071731949 0.00253523983368827 0.00252385038614911 0.0015422895802916
"reinsten" 0.0038817464753742 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148148148148148 0 0.00507047966737653 0.00126192519307455 0.00308457916058319
"reisende" 0.0077634929507484 0 0 0 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00252385038614911 0.00102819305352773
"reiten" 0.00077634929507484 0 0.0116108057899218 0 0 0 0.0281531531531532 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.000514096526763865
"respekt" 0.00155269859014968 0.0133031794598909 0 0.00417841846860963 0.0080147471347279 0.0271739130434783 0.00703828828828829 0 0 0 0 0 0 0 0 0 0.0076057195010648 0 0.0015422895802916
"roman" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00719735137469411
"rückwärts" 0.00232904788522452 0 0.00387026859664061 0 0 0 0 0 0 0 0 0.0677506775067751 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00308457916058319
"schadenfreude" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00616915832116638
"schaff" 0 0.0266063589197818 0.00387026859664061 0.00417841846860963 0.0561032299430953 0 0 0.00659543595831684 0 0 0 0.0677506775067751 0 0 0 0 0 0 0.000514096526763865
"scheine" 0.0038817464753742 0 0 0.00417841846860963 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.0015422895802916
"scherzen" 0.00077634929507484 0 0 0.00208920923430482 0.0160294942694558 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00411277221411092
"schiffer" 0.00621079436059872 0 0 0.00208920923430482 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.00253523983368827 0 0.00205638610705546
"schlage" 0.00077634929507484 0 0.00774053719328121 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.0126761991684413 0 0.00308457916058319
"schleichen" 0 0.0133031794598909 0.0116108057899218 0.00417841846860963 0 0 0.00351914414414414 0.00659543595831684 0 0 0 0 0 0 0 0 0 0 0.00359867568734706
"schluß" 0.0038817464753742 0 0 0.0104460461715241 0.0080147471347279 0 0 0.0131908719166337 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.000514096526763865
"schnellen" 0.00310539718029936 0 0.00774053719328121 0.00208920923430482 0 0 0 0.0197863078749505 0 0 0 0 0 0 0 0 0 0 0.00257048263381933
"schoße" 0.00232904788522452 0 0 0.00417841846860963 0 0 0 0 0 0 0 0 0.0726744186046512 0 0 0 0 0.00504770077229822 0.00257048263381933
"schreibt" 0.00155269859014968 0 0.0116108057899218 0 0.0080147471347279 0 0.00351914414414414 0 0 0 0 0 0 0 0 0.047192071731949 0.00253523983368827 0.00378577557922366 0.0015422895802916
"schuldigkeit" 0.00155269859014968 0 0 0 0.0080147471347279 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00359867568734706
"schüler" 0.00465809577044904 0 0 0.00208920923430482 0.0240442414041837 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00205638610705546
"schweigt" 0.00077634929507484 0.0133031794598909 0.00774053719328121 0.00626762770291445 0 0 0.00351914414414414 0.0263817438332674 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.000514096526763865
"seelen" 0.00310539718029936 0 0.00387026859664061 0.00208920923430482 0.0080147471347279 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0.00253523983368827 0 0.00308457916058319
"seitwärts" 0.00155269859014968 0 0.00774053719328121 0 0.0240442414041837 0 0.00351914414414414 0.00659543595831684 0 0 0 0 0 0 0 0 0.00253523983368827 0 0.00257048263381933
"sittlichen" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00757155115844733 0.00205638610705546
"solang" 0 0.0133031794598909 0.00387026859664061 0.00208920923430482 0 0.0271739130434783 0.0175957207207207 0.0395726157499011 0 0 0 0 0 0 0 0 0 0 0
"speisen" 0.00155269859014968 0 0 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00308457916058319
"stände" 0.00543444506552388 0 0.00387026859664061 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00205638610705546
"stumm" 0 0.0133031794598909 0 0.00835683693721926 0.0080147471347279 0 0 0.0131908719166337 0 0 0.0224618149146451 0 0 0 0.148148148148148 0 0.0076057195010648 0 0.00102819305352773
"tätigen" 0.00543444506552388 0 0 0 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00507047966737653 0.00378577557922366 0.00102819305352773
"töricht" 0.00155269859014968 0 0.00387026859664061 0.00208920923430482 0.0080147471347279 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.0076057195010648 0.00252385038614911 0.00205638610705546
"trage" 0.00232904788522452 0 0.00774053719328121 0 0 0 0 0.0131908719166337 0 0 0 0 0 0 0 0 0 0 0.00411277221411092
"trennt" 0.00543444506552388 0.0133031794598909 0 0 0 0 0 0.0131908719166337 0 0 0 0.13550135501355 0 0 0 0 0 0.00252385038614911 0.000514096526763865
"triebe" 0.00155269859014968 0.0133031794598909 0 0.00417841846860963 0.0080147471347279 0 0.00351914414414414 0.00659543595831684 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00257048263381933
"trocken" 0.00310539718029936 0.0133031794598909 0 0 0.0240442414041837 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00205638610705546
"trösten" 0.00155269859014968 0.0133031794598909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0076057195010648 0.00504770077229822 0.00257048263381933
"tust" 0.00077634929507484 0 0 0.0146244646401337 0 0.0271739130434783 0.00703828828828829 0.00659543595831684 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.000514096526763865
"übermut" 0.00077634929507484 0 0.00774053719328121 0.00835683693721926 0 0 0 0.0131908719166337 0 0 0 0 0 0 0 0 0.00253523983368827 0 0.00257048263381933
"überraschen" 0.00077634929507484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00883347635152188 0.00359867568734706
"überraschung" 0.00077634929507484 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00883347635152188 0.00257048263381933
"überreichte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00668325484793025
"übertragen" 0.00155269859014968 0 0.00387026859664061 0.00208920923430482 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00359867568734706
"überwinden" 0.00232904788522452 0 0 0 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00359867568734706
"unbequemlichkeit" 0.00621079436059872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.0015422895802916
"unerwartete" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0076057195010648 0.00252385038614911 0.00359867568734706
"ungeheuern" 0.0100925408359729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.000514096526763865
"unglaublich" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00411277221411092
"unsres" 0.00232904788522452 0 0 0.0146244646401337 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0 0 0.0015422895802916
"unterbrach" 0.00077634929507484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00126192519307455 0.00565506179440252
"unterdessen" 0.00155269859014968 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00630962596537277 0.00308457916058319
"unterhält" 0.00621079436059872 0 0 0 0.0080147471347279 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.00507047966737653 0.00378577557922366 0
"unterrichten" 0.00621079436059872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00308457916058319
"unwillig" 0 0 0.0116108057899218 0 0.0160294942694558 0 0 0.0131908719166337 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00257048263381933
"unzählige" 0.00853984224582324 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0 0.00102819305352773
"verbirgt" 0.00077634929507484 0 0.00387026859664061 0.00835683693721926 0.0080147471347279 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.0076057195010648 0.00378577557922366 0.000514096526763865
"verheiratet" 0.00465809577044904 0 0 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00205638610705546
"verliebt" 0.00232904788522452 0 0.00387026859664061 0.00208920923430482 0 0 0.00703828828828829 0 0 0 0 0 0.0726744186046512 0 0 0 0 0 0.00359867568734706
"vermeiden" 0.00155269859014968 0 0 0.00208920923430482 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00462686874087479
"vernünftig" 0.00077634929507484 0 0 0.00835683693721926 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00126192519307455 0.00411277221411092
"verwandte" 0.00077634929507484 0 0.00387026859664061 0 0.0080147471347279 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00359867568734706
"verzehrt" 0.00310539718029936 0 0.00387026859664061 0 0 0 0 0.00659543595831684 0 0 0.0224618149146451 0 0 0 0 0 0.00507047966737653 0 0.00308457916058319
"verzicht" 0.00310539718029936 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00308457916058319
"villa" 0.0116452394261226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"völlige" 0.00310539718029936 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00514096526763865
"vortrag" 0 0 0 0.00208920923430482 0.0160294942694558 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00630962596537277 0.00205638610705546
"wahrer" 0.00155269859014968 0 0.00387026859664061 0.00626762770291445 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00308457916058319
"wartet" 0 0 0.00774053719328121 0.00208920923430482 0 0 0.0140765765765766 0.0131908719166337 0 0 0.0224618149146451 0 0 0 0 0.047192071731949 0.00253523983368827 0.00126192519307455 0.00102819305352773
"weibern" 0.00232904788522452 0.0133031794598909 0.00387026859664061 0.00208920923430482 0 0.0271739130434783 0.00351914414414414 0.00659543595831684 0 0.0320307495195388 0 0 0 0 0 0 0 0.00126192519307455 0.00205638610705546
"weinte" 0 0 0 0 0 0 0.00351914414414414 0.00659543595831684 0 0 0 0.0677506775067751 0.0726744186046512 0 0 0 0.0101409593347531 0 0.00359867568734706
"weißes" 0.00232904788522452 0 0.00387026859664061 0.00208920923430482 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00507047966737653 0.00126192519307455 0.00308457916058319
"werten" 0.0038817464753742 0 0 0.00208920923430482 0 0 0 0.00659543595831684 0 0.0320307495195388 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00205638610705546
"widerstehen" 0.00077634929507484 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00504770077229822 0.00411277221411092
"wiesen" 0.0038817464753742 0 0 0.00835683693721926 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0.0076057195010648 0 0.00102819305352773
"wirklichen" 0.00543444506552388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00257048263381933
"witterung" 0.00931619154089808 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00102819305352773
"wohnungen" 0.00543444506552388 0 0.00387026859664061 0 0 0 0 0.0131908719166337 0 0 0.0224618149146451 0 0 0 0 0 0 0.00252385038614911 0.00102819305352773
"wolke" 0.00155269859014968 0 0.00387026859664061 0.00626762770291445 0 0 0 0.0197863078749505 0 0 0 0 0 0.0741289844329133 0 0 0.0101409593347531 0 0.000514096526763865
"wunde" 0.00155269859014968 0 0 0 0 0 0 0 0.0456204379562044 0 0 0 0 0 0 0 0.00507047966737653 0 0.00514096526763865
"zeitig" 0.0038817464753742 0 0.00387026859664061 0.00417841846860963 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.0015422895802916
"zerstreuung" 0.00310539718029936 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00308457916058319
"zusammenhang" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00462686874087479
"abzuholen" 0.00232904788522452 0 0.00387026859664061 0 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0.0101409593347531 0 0.00205638610705546
"älteste" 0 0 0 0.00835683693721926 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.0101409593347531 0.00126192519307455 0.00205638610705546
"angebracht" 0.00310539718029936 0 0 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.0015422895802916
"angenehmer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00514096526763865
"ängstlicher" 0.00077634929507484 0 0.00387026859664061 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.0101409593347531 0.00504770077229822 0.0015422895802916
"ansichten" 0.00853984224582324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0
"antiken" 0.0100925408359729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000514096526763865
"apenninen" 0.0108688901310478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"armes" 0.00077634929507484 0 0 0 0.0320589885389116 0 0 0 0 0.0320307495195388 0 0 0.0726744186046512 0 0 0 0 0.00126192519307455 0.00308457916058319
"aufgetragen" 0.00232904788522452 0 0 0 0 0 0.00351914414414414 0.00659543595831684 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00257048263381933
"aufnahme" 0.00543444506552388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00308457916058319
"aufwand" 0.00310539718029936 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00630962596537277 0.0015422895802916
"august" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0278876381705709 0 0
"ausgesetzt" 0.00543444506552388 0 0.00387026859664061 0 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.0015422895802916
"ausgesprochen" 0.00310539718029936 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00630962596537277 0.0015422895802916
"baukunst" 0.0100925408359729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000514096526763865
"befördern" 0.00077634929507484 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00462686874087479
"beglückt" 0 0 0 0.0146244646401337 0 0 0 0 0 0 0.0898472596585804 0 0.145348837209302 0 0 0 0.00253523983368827 0 0
"begreift" 0.00543444506552388 0 0.00774053719328121 0.00208920923430482 0 0.0271739130434783 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.000514096526763865
"beichtvater" 0.00077634929507484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00668325484793025
"beizeiten" 0.00232904788522452 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00462686874087479
"belohnt" 0.00232904788522452 0 0 0 0 0 0.00703828828828829 0.00659543595831684 0 0 0 0 0 0 0 0 0 0 0.00411277221411092
"bemühen" 0.00232904788522452 0 0 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.0015422895802916
"beobachtet" 0.00310539718029936 0 0.00387026859664061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.0015422895802916
"berührung" 0.00232904788522452 0 0.00774053719328121 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00630962596537277 0.00102819305352773
"besah" 0.00155269859014968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00514096526763865
"bessere" 0.00232904788522452 0 0.0116108057899218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00308457916058319
"bestreben" 0.00232904788522452 0 0.00387026859664061 0.00208920923430482 0.0080147471347279 0 0.00351914414414414 0 0 0 0 0 0 0 0 0.047192071731949 0 0.00378577557922366 0.0015422895802916
"bewohner" 0.0038817464753742 0 0.00387026859664061 0.00208920923430482 0 0 0 0 0.0456204379562044 0 0 0 0 0 0 0 0.00253523983368827 0.00504770077229822 0.000514096526763865
"bietet" 0.00465809577044904 0 0 0.00208920923430482 0 0 0 0.00659543595831684 0 0 0.0449236298292902 0 0 0 0 0 0 0 0.00205638610705546
"catania" 0.0108688901310478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dacht" 0.00232904788522452 0.0266063589197818 0 0.00417841846860963 0.0160294942694558 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.00507047966737653 0.00126192519307455 0.000514096526763865
"dächte" 0 0 0 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00411277221411092
"dahinter" 0.00543444506552388 0 0 0.00417841846860963 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00252385038614911 0
"daneben" 0.00310539718029936 0.0133031794598909 0.00387026859664061 0.00626762770291445 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00102819305352773
