"Auto_Italienische_Reise.11f7b.0" "Drama_Die_Mitschuldigen.11hb1.0" "Drama_Egmont.11g9w.0" "Drama_Faust__in_urspruenglicher_Gestalt_.11f7n.0" "Drama_Faust._Der_Tragoedie_zweiter_Teil.11d11.0" "Drama_Goetter,_Helden_und_Wieland.11h60.0" "Drama_Goetz_von_Berlichingen_mit_der_eisernen_Hand.11g1d.0" "Drama_Iphigenie_auf_Tauris.11f78.0" "Drama_Prometheus.11gx9.0" "Drama_Satyros_oder_der_vergoetterte_Waldteufel.11gn9.0" "Lyrik_Elegien_1.11df4.0" "Lyrik_Elegien_2_Alexis_und_Dora.11g90.0" "Lyrik_Elegien_2_Der_neue_Pausias_und_sein_Blumenmaedchen.11g73.0" "Lyrik_Elegien_2_Euphrosyne.11ft0.0" "Lyrik_Gott,_Gemuet_und_Welt.11hks.0" "Lyrik_Zahme_Xenien_4.11d4r.0" "Roman_Die_Leiden_des_jungen_Werther.11cvr.0" "Roman_Die_Wahlverwandtschaften.11hnp.0" "Roman_Wilhelm_Meisters_Lehrjahre.11d3w.0"
"hättest" 0 0.0143081985977965 0.0039984006397441 0 0.00429092469427162 0.0565291124929339 0.018576311487591 0 0.0475285171102662 0 0 0 0 0 0 0 0.0075763315402682 0 0.0015422895802916
"hauch" 0.0038817464753742 0 0.0039984006397441 0.00834237090181029 0.00643638704140742 0 0 0.0134671065921487 0 0.0342583076396026 0.0449236298292902 0.0677506775067751 0 0 0 0 0.00252544384675607 0 0.000514096526763865
"hindernisse" 0.00310539718029936 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.00359867568734706
"hoff" 0 0.0572327943911861 0 0.0250271127054309 0.010727311735679 0 0.0148610491900728 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.000514096526763865
"holde" 0 0 0.0039984006397441 0.00834237090181029 0.0214546234713581 0 0 0.00673355329607434 0 0 0.0224618149146451 0 0 0.148257968865827 0 0 0.00252544384675607 0 0.000514096526763865
"hütte" 0.00155269859014968 0 0 0.00834237090181029 0.00643638704140742 0 0 0 0.0950570342205323 0.0685166152792052 0 0 0 0.0741289844329133 0 0 0.0075763315402682 0.00252385038614911 0.00102819305352773
"italiener" 0.0108688901310478 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0 0.0015422895802916
"jemanden" 0.00232904788522452 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00514096526763865
"kabinett" 0.0038817464753742 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00565506179440252
"klaren" 0.0038817464753742 0 0.0039984006397441 0 0.00858184938854323 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00308457916058319
"kleinsten" 0.0038817464753742 0 0.0039984006397441 0 0.00429092469427162 0 0 0 0 0 0 0 0 0 0.148148148148148 0 0 0.00504770077229822 0.00257048263381933
"kopfe" 0.00465809577044904 0.0286163971955931 0.0039984006397441 0 0.00429092469427162 0 0 0 0 0 0 0 0 0 0 0 0.0101017753870243 0.00126192519307455 0.00102819305352773
"körbchen" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0.13550135501355 0.229182582123759 0 0 0 0.00252544384675607 0 0.00308457916058319
"krone" 0.00155269859014968 0 0.0039984006397441 0 0.00429092469427162 0 0.0037152622975182 0.00673355329607434 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00411277221411092
"kummer" 0 0 0.0119952019192323 0.00834237090181029 0 0 0 0 0 0 0 0 0 0 0 0 0.0101017753870243 0.00252385038614911 0.00411277221411092
"kutsche" 0.00310539718029936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0151526630805364 0.00126192519307455 0.00359867568734706
"länge" 0.0100925408359729 0.0143081985977965 0 0 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00252385038614911 0.000514096526763865
"liebhaberei" 0.00232904788522452 0 0 0.00834237090181029 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00565506179440252
"mindesten" 0.00155269859014968 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00514096526763865
"mitteilen" 0.00543444506552388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.00257048263381933
"mütter" 0 0 0.0039984006397441 0 0.0214546234713581 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00205638610705546
"n" 0.00077634929507484 0 0.0039984006397441 0.0166847418036206 0.00429092469427162 0 0.0260068360826274 0 0 0.0342583076396026 0 0 0 0 0 0 0.0101017753870243 0 0
"nachbarin" 0.00310539718029936 0 0 0.0333694836072412 0 0 0.0037152622975182 0 0 0 0.0224618149146451 0.0677506775067751 0 0 0 0 0.00505088769351213 0.00252385038614911 0.0015422895802916
"nachrichten" 0.00465809577044904 0 0 0 0 0 0.00743052459503641 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00504770077229822 0.00257048263381933
"nähert" 0.00621079436059872 0.0143081985977965 0 0 0.00858184938854323 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.0015422895802916
"narr" 0.00155269859014968 0.0143081985977965 0 0.0166847418036206 0.0150182364299507 0.0282645562464669 0.00743052459503641 0 0 0 0 0 0 0 0 0 0.00252544384675607 0 0.00102819305352773
"narren" 0.00310539718029936 0 0.0079968012794882 0.00834237090181029 0.0150182364299507 0 0.00743052459503641 0 0 0.0342583076396026 0 0 0 0 0 0 0 0 0.000514096526763865
"natürlicher" 0.00465809577044904 0 0.0119952019192323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00308457916058319
"neigungen" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00514096526763865
"neuntes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00719735137469411
"niemanden" 0.00077634929507484 0 0.0079968012794882 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0.047192071731949 0.00252544384675607 0.00757155115844733 0.00308457916058319
"oheims" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00925373748174957
"oper" 0.00698714365567356 0 0 0 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00126192519307455 0.00359867568734706
"pflegen" 0.0077634929507484 0 0 0 0 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.0015422895802916
"pforte" 0.00232904788522452 0 0.0159936025589764 0 0.0128727740828148 0 0 0.00673355329607434 0 0 0 0 0 0.0741289844329133 0 0 0.00252544384675607 0.00126192519307455 0.000514096526763865
"quartier" 0.00621079436059872 0 0.0079968012794882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00308457916058319
"rache" 0 0 0.0039984006397441 0 0.00429092469427162 0 0 0.0538684263685947 0 0 0 0 0 0 0 0 0 0 0.00359867568734706
"rege" 0.00232904788522452 0 0 0 0.00643638704140742 0 0 0.00673355329607434 0 0 0 0 0 0.0741289844329133 0 0 0 0.00126192519307455 0.00462686874087479
"regelmäßig" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00359867568734706
"richter" 0.00232904788522452 0 0.0159936025589764 0.00834237090181029 0.00858184938854323 0 0.018576311487591 0 0 0 0 0 0 0 0 0.047192071731949 0 0 0
"ringsum" 0.00621079436059872 0 0 0.0250271127054309 0.00643638704140742 0 0 0 0 0.0342583076396026 0 0 0 0 0 0 0.0075763315402682 0 0
"rohe" 0.00310539718029936 0 0 0 0.00214546234713581 0.0282645562464669 0 0.0134671065921487 0 0.13703323055841 0 0 0.0763941940412529 0 0 0 0 0.00252385038614911 0.0015422895802916
"rührt" 0.00155269859014968 0.0286163971955931 0.0159936025589764 0 0.010727311735679 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00257048263381933
"sand" 0.00465809577044904 0 0.0039984006397441 0.0166847418036206 0.00858184938854323 0 0 0.0134671065921487 0 0 0 0.0677506775067751 0 0 0 0 0.00252544384675607 0 0.000514096526763865
"schauspielern" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00925373748174957
"schlafen" 0.00155269859014968 0 0.0079968012794882 0.0166847418036206 0.00214546234713581 0 0.0111457868925546 0 0 0.0342583076396026 0 0 0 0 0 0.047192071731949 0.0075763315402682 0.00252385038614911 0.000514096526763865
"schlechten" 0.00543444506552388 0 0 0 0.00858184938854323 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00252544384675607 0 0.00257048263381933
"schleicht" 0.00155269859014968 0 0.0039984006397441 0.00834237090181029 0.0171636987770865 0 0.00743052459503641 0.00673355329607434 0 0 0 0 0 0 0 0 0 0 0.0015422895802916
"schlich" 0.00077634929507484 0 0.0039984006397441 0.00834237090181029 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00252385038614911 0.00616915832116638
"schonen" 0.00077634929507484 0 0.0079968012794882 0 0 0 0.0111457868925546 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00504770077229822 0.00359867568734706
"schule" 0.0077634929507484 0 0 0 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00126192519307455 0.00308457916058319
"schwankt" 0.00077634929507484 0 0.0079968012794882 0.00834237090181029 0.0150182364299507 0.0282645562464669 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0.00378577557922366 0.000514096526763865
"schwebte" 0.0038817464753742 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00411277221411092
"schwerer" 0.00310539718029936 0 0.0079968012794882 0 0.00429092469427162 0 0 0.00673355329607434 0 0 0.0224618149146451 0 0 0 0 0 0 0.00126192519307455 0.00359867568734706
"sichs" 0 0 0 0.00834237090181029 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0214527282822674 0
"sohne" 0.00232904788522452 0 0.0159936025589764 0 0.00214546234713581 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0 0.00411277221411092
"sonnenschein" 0.00853984224582324 0 0 0 0.00214546234713581 0 0 0 0 0.0685166152792052 0 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00102819305352773
"städte" 0.0038817464753742 0 0.0039984006397441 0 0.00643638704140742 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00630962596537277 0.00102819305352773
"steckte" 0.00077634929507484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00822554442822184
"stirbt" 0.00155269859014968 0 0 0 0.00214546234713581 0.0282645562464669 0.0111457868925546 0.00673355329607434 0.0475285171102662 0.0342583076396026 0 0 0 0 0 0 0.0075763315402682 0.00378577557922366 0.00102819305352773
"stuhl" 0.00155269859014968 0 0.0039984006397441 0.00834237090181029 0 0 0 0.00673355329607434 0 0 0 0 0.0763941940412529 0 0 0 0.0101017753870243 0.00252385038614911 0.00308457916058319
"tadeln" 0 0 0.0039984006397441 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0.0943841434638981 0 0.00252385038614911 0.00616915832116638
"täler" 0.0077634929507484 0 0 0 0.00214546234713581 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.0075763315402682 0 0.0015422895802916
"theresens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00925373748174957
"tore" 0.0038817464753742 0 0.0159936025589764 0 0 0 0.0037152622975182 0.00673355329607434 0 0 0 0 0 0 0 0 0.00505088769351213 0 0.00257048263381933
"trennung" 0.00077634929507484 0 0.0079968012794882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.011357326737671 0.00308457916058319
"tugenden" 0.00155269859014968 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00411277221411092
"unaufhaltsam" 0.0038817464753742 0 0 0 0.00429092469427162 0 0 0.00673355329607434 0 0 0 0.0677506775067751 0 0 0 0 0.00505088769351213 0.00126192519307455 0.00308457916058319
"unfall" 0.00077634929507484 0 0 0 0.00214546234713581 0 0.0148610491900728 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00411277221411092
"ungeheuren" 0.00543444506552388 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00359867568734706
"unglücklicher" 0 0 0.0079968012794882 0 0 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.0126272192337803 0.00252385038614911 0.00411277221411092
"untern" 0.00698714365567356 0 0 0.00834237090181029 0.00214546234713581 0.0282645562464669 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00257048263381933
"unterschied" 0.00621079436059872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00252385038614911 0.00359867568734706
"veranlaßt" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.011357326737671 0.0015422895802916
"verbindungen" 0 0 0 0.00834237090181029 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00462686874087479
"verehren" 0.0038817464753742 0 0.0039984006397441 0 0.00643638704140742 0 0 0.0134671065921487 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.00252385038614911 0.0015422895802916
"vergangenheit" 0.00077634929507484 0 0 0.00834237090181029 0.00429092469427162 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0.00378577557922366 0.00411277221411092
"verläßt" 0.00232904788522452 0.0143081985977965 0.0039984006397441 0.00834237090181029 0 0.0282645562464669 0.0037152622975182 0.00673355329607434 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.00252385038614911 0.00257048263381933
"versammeln" 0.00310539718029936 0 0.0039984006397441 0 0.00643638704140742 0 0 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00630962596537277 0.0015422895802916
"verspricht" 0.00155269859014968 0 0 0 0.00429092469427162 0 0.0037152622975182 0.0134671065921487 0 0 0 0 0 0 0 0 0.00252544384675607 0.00504770077229822 0.00308457916058319
"verwandt" 0.00232904788522452 0 0 0 0.00858184938854323 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00757155115844733 0.00102819305352773
"vielem" 0.00232904788522452 0 0.0039984006397441 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00378577557922366 0.00462686874087479
"vogel" 0.00310539718029936 0 0.0039984006397441 0 0.00214546234713581 0 0.0111457868925546 0 0 0 0.0224618149146451 0 0 0 0 0 0.00505088769351213 0.00252385038614911 0.00205638610705546
"völker" 0.00310539718029936 0 0 0 0.010727311735679 0 0 0 0 0 0.0449236298292902 0 0 0 0.148148148148148 0 0 0.00504770077229822 0.00102819305352773
"vollenden" 0.00155269859014968 0 0 0 0.010727311735679 0 0 0.00673355329607434 0 0 0 0 0 0.0741289844329133 0 0 0 0.00378577557922366 0.00308457916058319
"vorfahren" 0.00232904788522452 0 0.0119952019192323 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00883347635152188 0.0015422895802916
"vorging" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.0100954015445964 0.00462686874087479
"wärme" 0.00465809577044904 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0.0101017753870243 0.00126192519307455 0.00308457916058319
"wechseln" 0.00310539718029936 0 0.0119952019192323 0 0.00429092469427162 0 0 0 0 0 0.0224618149146451 0.0677506775067751 0.0763941940412529 0 0 0 0 0.00504770077229822 0.00102819305352773
"weizen" 0.0116452394261226 0 0 0 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0 0.00102819305352773
"widerstand" 0 0 0.0119952019192323 0 0.00429092469427162 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.0075763315402682 0.00252385038614911 0.00359867568734706
"wiedersehen" 0.00310539718029936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0.00378577557922366 0.00411277221411092
"wiese" 0.0038817464753742 0 0.0039984006397441 0 0.010727311735679 0 0.0037152622975182 0 0.0475285171102662 0 0 0 0 0 0 0 0.0075763315402682 0 0.00102819305352773
"wünschten" 0.00232904788522452 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00565506179440252
"wüßt" 0.00077634929507484 0.0286163971955931 0 0.0250271127054309 0.0150182364299507 0 0.0148610491900728 0 0 0 0 0 0 0 0 0.047192071731949 0 0 0
"z" 0.0131979380162723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000514096526763865
"zart" 0.00310539718029936 0 0 0 0.0150182364299507 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00257048263381933
"ziemt" 0 0 0.0239904038384646 0 0.010727311735679 0 0 0.0336677664803717 0 0 0 0 0 0 0.148148148148148 0 0 0 0.000514096526763865
"zunge" 0.00155269859014968 0 0.0039984006397441 0.0166847418036206 0 0 0.00743052459503641 0.0134671065921487 0 0 0 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00359867568734706
"zwölf" 0.00853984224582324 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00257048263381933
"abhalten" 0.00310539718029936 0 0 0 0 0 0.0111457868925546 0 0.0475285171102662 0 0 0 0 0 0 0 0 0.00252385038614911 0.00359867568734706
"ähnlichkeit" 0.00077634929507484 0 0 0 0 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.00462686874087479
"amtmann" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148148148148148 0 0.0277798823143167 0 0.00257048263381933
"ander" 0.0038817464753742 0 0.0159936025589764 0 0 0 0.00743052459503641 0 0 0.0685166152792052 0 0 0 0 0 0 0 0 0.00205638610705546
"angenehmsten" 0.00310539718029936 0 0 0 0.00214546234713581 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.00257048263381933
"angesehen" 0.00232904788522452 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0.00252385038614911 0.00411277221411092
"aug" 0.00077634929507484 0 0 0.00834237090181029 0.010727311735679 0 0.0111457868925546 0.00673355329607434 0 0 0.0224618149146451 0.13550135501355 0 0.0741289844329133 0 0 0.00505088769351213 0 0
"äußerungen" 0.00155269859014968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00514096526763865
"auszusprechen" 0.0038817464753742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0.00757155115844733 0.0015422895802916
"bank" 0.0038817464753742 0 0 0 0.00214546234713581 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00411277221411092
"begab" 0.0038817464753742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00411277221411092
"beginnen" 0.00077634929507484 0 0.0039984006397441 0.00834237090181029 0.00643638704140742 0 0 0 0 0 0 0 0 0 0 0.047192071731949 0 0.00630962596537277 0.00257048263381933
"begreiflich" 0.00310539718029936 0 0.0079968012794882 0 0 0.0282645562464669 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00462686874087479
"begünstigt" 0.00698714365567356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00257048263381933
"behandlung" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0100954015445964 0.00308457916058319
"beistand" 0.00310539718029936 0 0.0119952019192323 0 0.00214546234713581 0 0.0037152622975182 0.00673355329607434 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00205638610705546
"beleben" 0.00077634929507484 0 0.0039984006397441 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00378577557922366 0.00514096526763865
"bemerkung" 0.00310539718029936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.0100954015445964 0.00205638610705546
"bereden" 0.00077634929507484 0 0 0 0 0 0.0111457868925546 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00252385038614911 0.00514096526763865
"bescheidenheit" 0.00077634929507484 0 0 0 0.00214546234713581 0 0.00743052459503641 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00462686874087479
"besorgen" 0.0038817464753742 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00630962596537277 0.00257048263381933
"besorgt" 0.00310539718029936 0 0.0039984006397441 0 0 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00514096526763865
"bewußt" 0.00155269859014968 0 0.0039984006397441 0 0.00643638704140742 0.0282645562464669 0 0 0 0 0 0 0 0 0 0 0 0.00883347635152188 0.0015422895802916
"buben" 0.00077634929507484 0 0.0039984006397441 0.00834237090181029 0 0.0565291124929339 0.0408678852727003 0 0 0 0 0 0 0 0 0 0.00252544384675607 0 0
"dämmerung" 0.00310539718029936 0 0.0079968012794882 0 0.00643638704140742 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00378577557922366 0.00205638610705546
"deuten" 0.0038817464753742 0 0.0079968012794882 0 0 0 0.0037152622975182 0.00673355329607434 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00257048263381933
"doktor" 0.00310539718029936 0.0143081985977965 0.0079968012794882 0.0250271127054309 0.00429092469427162 0 0.00743052459503641 0 0 0 0 0 0 0 0 0 0.00252544384675607 0 0.00102819305352773
"dritter" 0.00155269859014968 0.0143081985977965 0.0039984006397441 0 0.00214546234713581 0 0.0037152622975182 0.0269342131842974 0 0.0342583076396026 0 0 0 0 0 0 0 0.00378577557922366 0.0015422895802916
"drohen" 0.00155269859014968 0 0.0079968012794882 0 0.00858184938854323 0 0.0148610491900728 0 0 0 0 0 0 0 0 0 0 0 0.00257048263381933
"droht" 0.00077634929507484 0.0143081985977965 0 0 0.0193091611242223 0.0282645562464669 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00102819305352773
"dunkle" 0.00232904788522452 0 0.0079968012794882 0 0.00214546234713581 0 0 0.020200659888223 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00359867568734706
"ecken" 0.00621079436059872 0 0.0039984006397441 0 0.00429092469427162 0 0.00743052459503641 0 0 0 0 0 0 0 0 0 0 0 0.00205638610705546
"edeln" 0.00077634929507484 0 0.0199920031987205 0 0 0 0.0222915737851092 0.020200659888223 0 0 0 0 0.0763941940412529 0 0 0 0.00252544384675607 0 0
"edelsten" 0.00077634929507484 0 0.0079968012794882 0 0.00214546234713581 0 0.0148610491900728 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00359867568734706
"eigentlichen" 0.00853984224582324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.000514096526763865
"englischen" 0.00465809577044904 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0.00252385038614911 0.00257048263381933
"erblicken" 0.00310539718029936 0 0 0 0.00643638704140742 0 0 0 0 0 0 0 0 0 0.148148148148148 0 0 0.00630962596537277 0.00205638610705546
"erkannt" 0.00232904788522452 0 0.0039984006397441 0.00834237090181029 0.00643638704140742 0 0 0.0134671065921487 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00308457916058319
"erklärung" 0.00232904788522452 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00514096526763865
"falsche" 0.00310539718029936 0 0.0039984006397441 0 0 0 0.00743052459503641 0 0 0 0 0 0 0 0 0 0 0 0.00514096526763865
"feierlich" 0.00077634929507484 0 0 0 0.00429092469427162 0 0.0037152622975182 0.00673355329607434 0 0 0 0.0677506775067751 0 0 0 0 0 0.00126192519307455 0.00514096526763865
"fester" 0.00077634929507484 0 0 0 0 0 0 0.00673355329607434 0 0.0342583076396026 0.0224618149146451 0 0.0763941940412529 0.0741289844329133 0 0 0.00505088769351213 0 0.00462686874087479
"fieber" 0.00077634929507484 0 0 0 0.00214546234713581 0 0.0111457868925546 0 0 0 0 0 0 0 0 0 0.0101017753870243 0.00126192519307455 0.00359867568734706
"flächen" 0.00931619154089808 0 0 0 0.00214546234713581 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00102819305352773
"frohen" 0.0038817464753742 0 0.0039984006397441 0 0.00643638704140742 0 0 0.020200659888223 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00205638610705546
"gehoben" 0.00621079436059872 0 0 0 0.00429092469427162 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00308457916058319
"geleitet" 0.00077634929507484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00378577557922366 0.00616915832116638
"genießt" 0.00310539718029936 0 0.0079968012794882 0 0.00429092469427162 0 0 0.020200659888223 0 0 0.0224618149146451 0 0 0 0 0 0 0.00126192519307455 0.00205638610705546
"gesammelt" 0.00543444506552388 0 0 0 0.00643638704140742 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00257048263381933
"geschäftig" 0.00310539718029936 0 0.0079968012794882 0 0.00429092469427162 0 0.0037152622975182 0 0 0 0.0224618149146451 0.0677506775067751 0 0 0 0 0 0.00126192519307455 0.00257048263381933
"gesund" 0.0038817464753742 0 0 0.00834237090181029 0.00643638704140742 0 0.0111457868925546 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.0015422895802916
"getrunken" 0.00077634929507484 0 0 0 0 0 0.0111457868925546 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00565506179440252
"gilt" 0.0038817464753742 0 0 0 0.010727311735679 0 0.0148610491900728 0 0 0 0 0 0 0 0.148148148148148 0.047192071731949 0.00252544384675607 0 0
"gleichgültigkeit" 0 0 0.0039984006397441 0 0 0 0.00743052459503641 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00378577557922366 0.00462686874087479
"glich" 0.00077634929507484 0 0 0.00834237090181029 0.00214546234713581 0 0.00743052459503641 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00504770077229822 0.00359867568734706
"gönnen" 0.00077634929507484 0 0.0039984006397441 0 0 0 0.00743052459503641 0.00673355329607434 0 0 0 0 0 0 0 0.0943841434638981 0 0.00378577557922366 0.00359867568734706
"grenze" 0.0038817464753742 0 0.0039984006397441 0 0.00643638704140742 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00505088769351213 0.00252385038614911 0.0015422895802916
"gretchen" 0 0 0 0.125135563527154 0.00429092469427162 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"günstig" 0.0038817464753742 0 0 0.00834237090181029 0.00643638704140742 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00308457916058319
"hafen" 0.0108688901310478 0 0 0 0.00214546234713581 0 0 0 0 0 0.0224618149146451 0.0677506775067751 0 0 0 0 0 0 0
"harmonie" 0.00543444506552388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0 0.00359867568734706
"heilen" 0.00077634929507484 0 0 0 0.00214546234713581 0 0.0037152622975182 0 0 0 0 0.0677506775067751 0 0 0 0 0.00252544384675607 0.00504770077229822 0.00411277221411092
